id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
"906,188977,""2023-06-30 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,1,2.49"
"909,42474,""2023-04-07 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"910,126435,""2023-01-31 00:00:00"",16,4,24,24852,Banana,1.05,6,6.3"
"911,172302,""2023-01-10 00:00:00"",12,4,123,40706,""Tomates Cherry Orgánicos"",2.55,2,5.1"
"912,165294,""2023-10-19 00:00:00"",14,4,24,37646,""Manzanas Gala Orgánicas"",1.98,3,5.94"
"912,165294,""2023-10-19 00:00:00"",14,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,5,11.25"
"912,165294,""2023-10-19 00:00:00"",14,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"912,165294,""2023-10-19 00:00:00"",14,4,24,24852,Banana,1.05,6,6.3"
"913,45933,""2023-06-27 00:00:00"",9,4,24,24852,Banana,1.05,4,4.2"
"914,107093,""2023-02-20 00:00:00"",11,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,5,9.25"
"914,107093,""2023-02-20 00:00:00"",11,4,123,4920,""Uvas Rojas sin Semillas"",2.45,6,14.7"
"920,15956,""2023-04-19 00:00:00"",8,4,83,27104,""Coliflor Fresca"",1.48,7,10.36"
"921,176010,""2023-06-06 00:00:00"",13,4,83,8518,""Cebolla Roja Orgánica"",0.92,1,0.92"
"921,176010,""2023-06-06 00:00:00"",13,4,83,30391,""Pepino Orgánico"",1.02,1,1.02"
"921,176010,""2023-06-06 00:00:00"",13,4,83,46979,""Espárragos"",1.95,5,9.75"
"921,176010,""2023-06-06 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,6,5.88"
"921,176010,""2023-06-06 00:00:00"",13,4,123,39275,""Arándanos Orgánicos"",2.75,8,22.0"
"922,116331,""2023-02-14 00:00:00"",15,4,24,24852,Banana,1.05,8,8.4"
"923,152807,""2023-10-24 00:00:00"",8,4,24,24852,Banana,1.05,2,2.1"
"924,102115,""2023-05-05 00:00:00"",17,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"924,102115,""2023-05-05 00:00:00"",17,4,83,49683,""Pepino Kirby"",0.99,6,5.94"
"925,131093,""2023-11-06 00:00:00"",10,4,24,5876,""Limón Orgánico"",0.72,7,5.04"
"925,131093,""2023-11-06 00:00:00"",10,4,83,45007,""Calabacín Orgánico"",1.22,4,4.88"
"925,131093,""2023-11-06 00:00:00"",10,4,123,4920,""Uvas Rojas sin Semillas"",2.45,5,12.25"
"925,131093,""2023-11-06 00:00:00"",10,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,4,10.2"
"925,131093,""2023-11-06 00:00:00"",10,4,83,4605,""Cebollas Amarillas"",0.85,8,6.8"
"927,112606,""2023-01-23 00:00:00"",12,4,24,47766,""Aguacate Orgánico"",1.75,8,14.0"
"927,112606,""2023-01-23 00:00:00"",12,4,83,49683,""Pepino Kirby"",0.99,6,5.94"
"927,112606,""2023-01-23 00:00:00"",12,4,24,28204,""Manzana Fuji Orgánica"",1.45,3,4.35"
"927,112606,""2023-01-23 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"929,147801,""2023-08-02 00:00:00"",13,4,83,4605,""Cebollas Amarillas"",0.85,3,2.55"
"932,106113,""2023-04-09 00:00:00"",17,7,115,44632,""Agua con Gas de Pomelo"",0.95,8,7.6"
"932,106113,""2023-04-09 00:00:00"",17,4,83,24964,""Ajo Orgánico"",0.98,8,7.84"
"932,106113,""2023-04-09 00:00:00"",17,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"932,106113,""2023-04-09 00:00:00"",17,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,6,7.5"
"935,87136,""2023-03-30 00:00:00"",18,4,24,24852,Banana,1.05,5,5.25"
"937,70446,""2023-05-18 00:00:00"",12,4,24,24852,Banana,1.05,3,3.15"
"938,118129,""2023-02-19 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"938,118129,""2023-02-19 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"938,118129,""2023-02-19 00:00:00"",10,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"940,70381,""2023-05-29 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"940,70381,""2023-05-29 00:00:00"",10,4,123,40706,""Tomates Cherry Orgánicos"",2.55,3,7.65"
"943,182179,""2023-05-05 00:00:00"",18,4,24,24852,Banana,1.05,3,3.15"
"943,182179,""2023-05-05 00:00:00"",18,4,24,26209,Limones,0.68,3,2.04"
"943,182179,""2023-05-05 00:00:00"",18,4,24,5876,""Limón Orgánico"",0.72,7,5.04"
"943,182179,""2023-05-05 00:00:00"",18,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"943,182179,""2023-05-05 00:00:00"",18,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,5,9.1"
"943,182179,""2023-05-05 00:00:00"",18,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"943,182179,""2023-05-05 00:00:00"",18,4,123,27966,""Frambuesas Orgánicas"",2.85,3,8.55"
"944,146752,""2023-01-15 00:00:00"",11,4,24,5876,""Limón Orgánico"",0.72,2,1.44"
"946,157339,""2023-02-28 00:00:00"",16,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,3,2.64"
"948,186227,""2023-09-25 00:00:00"",13,4,24,24852,Banana,1.05,5,5.25"
"948,186227,""2023-09-25 00:00:00"",13,4,24,28204,""Manzana Fuji Orgánica"",1.45,8,11.6"
"948,186227,""2023-09-25 00:00:00"",13,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,5,11.25"
"949,6141,""2023-01-04 00:00:00"",21,4,24,24852,Banana,1.05,4,4.2"
"949,6141,""2023-01-04 00:00:00"",21,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"950,187854,""2023-08-14 00:00:00"",11,4,24,47766,""Aguacate Orgánico"",1.75,7,12.25"
"950,187854,""2023-08-14 00:00:00"",11,4,123,27966,""Frambuesas Orgánicas"",2.85,3,8.55"
"950,187854,""2023-08-14 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"951,39039,""2023-02-12 00:00:00"",7,4,24,24852,Banana,1.05,5,5.25"
"951,39039,""2023-02-12 00:00:00"",7,16,53,49235,""Crema Orgánica"",1.15,8,9.2"
"951,39039,""2023-02-12 00:00:00"",7,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"955,74315,""2023-08-06 00:00:00"",20,4,24,24852,Banana,1.05,5,5.25"
"956,114097,""2023-07-08 00:00:00"",15,4,24,24852,Banana,1.05,5,5.25"
"957,161508,""2023-01-23 00:00:00"",10,4,24,47626,""Limón Grande"",0.62,2,1.24"
"957,161508,""2023-01-23 00:00:00"",10,4,123,21616,""Rúcula Baby Orgánica"",1.55,3,4.65"
"957,161508,""2023-01-23 00:00:00"",10,4,24,47766,""Aguacate Orgánico"",1.75,3,5.25"
"958,82288,""2023-01-16 00:00:00"",23,4,123,4920,""Uvas Rojas sin Semillas"",2.45,3,7.35"
"959,119941,""2023-01-28 00:00:00"",13,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"959,119941,""2023-01-28 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,2,1.96"
"959,119941,""2023-01-28 00:00:00"",13,4,123,21616,""Rúcula Baby Orgánica"",1.55,7,10.85"
"959,119941,""2023-01-28 00:00:00"",13,20,67,30489,""Hummus Original"",2.55,4,10.2"
"959,119941,""2023-01-28 00:00:00"",13,4,123,21903,""Espinacas Baby Orgánicas"",1.49,8,11.92"
"961,92385,""2023-02-14 00:00:00"",14,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,8,14.56"
"961,92385,""2023-02-14 00:00:00"",14,4,123,39275,""Arándanos Orgánicos"",2.75,7,19.25"
"961,92385,""2023-02-14 00:00:00"",14,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,8,10.0"
"962,183334,""2023-02-06 00:00:00"",8,4,24,16797,Fresas,2.05,7,14.35"
"962,183334,""2023-02-06 00:00:00"",8,4,24,24852,Banana,1.05,3,3.15"
"962,183334,""2023-02-06 00:00:00"",8,4,24,47766,""Aguacate Orgánico"",1.75,7,12.25"
"963,26481,""2023-04-29 00:00:00"",19,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,5,12.75"
"965,100993,""2023-10-10 00:00:00"",21,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"965,100993,""2023-10-10 00:00:00"",21,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"965,100993,""2023-10-10 00:00:00"",21,4,24,47626,""Limón Grande"",0.62,4,2.48"
"965,100993,""2023-10-10 00:00:00"",21,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,3,3.75"
"965,100993,""2023-10-10 00:00:00"",21,20,67,30489,""Hummus Original"",2.55,1,2.55"
"966,118986,""2023-06-23 00:00:00"",16,4,24,45066,""Manzana Honeycrisp"",1.55,5,7.75"
"966,118986,""2023-06-23 00:00:00"",16,4,123,40706,""Tomates Cherry Orgánicos"",2.55,4,10.2"
"966,118986,""2023-06-23 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"966,118986,""2023-06-23 00:00:00"",16,4,83,17794,Zanahorias,0.95,1,0.95"
"968,155209,""2023-11-03 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"968,155209,""2023-11-03 00:00:00"",17,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,2,4.5"
"969,37701,""2023-09-19 00:00:00"",8,4,24,24852,Banana,1.05,5,5.25"
"970,119437,""2023-10-08 00:00:00"",8,4,24,24852,Banana,1.05,6,6.3"
"970,119437,""2023-10-08 00:00:00"",8,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,8,10.0"
"970,119437,""2023-10-08 00:00:00"",8,4,123,21903,""Espinacas Baby Orgánicas"",1.49,1,1.49"
"970,119437,""2023-10-08 00:00:00"",8,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"970,119437,""2023-10-08 00:00:00"",8,4,24,47766,""Aguacate Orgánico"",1.75,3,5.25"
"970,119437,""2023-10-08 00:00:00"",8,4,24,37646,""Manzanas Gala Orgánicas"",1.98,3,5.94"
"970,119437,""2023-10-08 00:00:00"",8,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,8,20.4"
"970,119437,""2023-10-08 00:00:00"",8,4,83,45007,""Calabacín Orgánico"",1.22,5,6.1"
"970,119437,""2023-10-08 00:00:00"",8,4,83,8518,""Cebolla Roja Orgánica"",0.92,4,3.68"
"973,30997,""2023-03-13 00:00:00"",7,4,83,4605,""Cebollas Amarillas"",0.85,5,4.25"
"974,170580,""2023-03-29 00:00:00"",14,4,83,45007,""Calabacín Orgánico"",1.22,9,10.98"
"974,170580,""2023-03-29 00:00:00"",14,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"974,170580,""2023-03-29 00:00:00"",14,4,83,30391,""Pepino Orgánico"",1.02,5,5.1"
"976,174934,""2023-12-03 00:00:00"",18,4,24,24852,Banana,1.05,4,4.2"
"976,174934,""2023-12-03 00:00:00"",18,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"976,174934,""2023-12-03 00:00:00"",18,20,67,30489,""Hummus Original"",2.55,6,15.3"
"977,24034,""2023-04-18 00:00:00"",17,4,24,16797,Fresas,2.05,4,8.2"
"977,24034,""2023-04-18 00:00:00"",17,4,24,24852,Banana,1.05,4,4.2"
"977,24034,""2023-04-18 00:00:00"",17,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,4,7.4"
"978,175330,""2023-01-06 00:00:00"",16,4,24,26209,Limones,0.68,4,2.72"
"978,175330,""2023-01-06 00:00:00"",16,16,84,27845,""Leche Entera Orgánica"",0.99,6,5.94"
"978,175330,""2023-01-06 00:00:00"",16,4,24,47626,""Limón Grande"",0.62,8,4.96"
"978,175330,""2023-01-06 00:00:00"",16,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,7,6.16"
"978,175330,""2023-01-06 00:00:00"",16,4,83,30391,""Pepino Orgánico"",1.02,4,4.08"
"978,175330,""2023-01-06 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"980,25503,""2023-07-12 00:00:00"",17,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"981,91324,""2023-05-12 00:00:00"",13,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"981,91324,""2023-05-12 00:00:00"",13,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"981,91324,""2023-05-12 00:00:00"",13,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"982,185136,""2023-08-15 00:00:00"",20,4,24,24852,Banana,1.05,6,6.3"
"982,185136,""2023-08-15 00:00:00"",20,4,83,49683,""Pepino Kirby"",0.99,3,2.97"
"982,185136,""2023-08-15 00:00:00"",20,4,24,47626,""Limón Grande"",0.62,5,3.1"
"984,180098,""2023-11-23 00:00:00"",21,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"984,180098,""2023-11-23 00:00:00"",21,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,9,22.05"
"986,84549,""2023-05-16 00:00:00"",11,4,24,16797,Fresas,2.05,2,4.1"
"986,84549,""2023-05-16 00:00:00"",11,16,53,49235,""Crema Orgánica"",1.15,10,11.5"
"986,84549,""2023-05-16 00:00:00"",11,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,4,5.0"
"992,133810,""2023-10-08 00:00:00"",12,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"992,133810,""2023-10-08 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"993,63498,""2023-11-15 00:00:00"",9,4,24,47766,""Aguacate Orgánico"",1.75,6,10.5"
"993,63498,""2023-11-15 00:00:00"",9,4,83,8518,""Cebolla Roja Orgánica"",0.92,2,1.84"
"993,63498,""2023-11-15 00:00:00"",9,4,83,24964,""Ajo Orgánico"",0.98,6,5.88"
"993,63498,""2023-11-15 00:00:00"",9,4,83,45007,""Calabacín Orgánico"",1.22,2,2.44"
"993,63498,""2023-11-15 00:00:00"",9,4,24,47626,""Limón Grande"",0.62,4,2.48"
"994,132836,""2023-09-21 00:00:00"",16,4,24,24852,Banana,1.05,4,4.2"
"994,132836,""2023-09-21 00:00:00"",16,4,24,16797,Fresas,2.05,2,4.1"
"997,65939,""2023-07-23 00:00:00"",13,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"998,51603,""2023-03-19 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"998,51603,""2023-03-19 00:00:00"",17,4,83,46979,""Espárragos"",1.95,4,7.8"
"1002,95296,""2023-08-22 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"1002,95296,""2023-08-22 00:00:00"",12,4,24,47209,""Aguacate Hass Orgánico"",1.79,7,12.53"
"1002,95296,""2023-08-22 00:00:00"",12,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,8,20.4"
"1002,95296,""2023-08-22 00:00:00"",12,4,24,5876,""Limón Orgánico"",0.72,6,4.32"
"1002,95296,""2023-08-22 00:00:00"",12,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,6,11.1"
"1002,95296,""2023-08-22 00:00:00"",12,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,1,1.82"
"1002,95296,""2023-08-22 00:00:00"",12,4,83,30391,""Pepino Orgánico"",1.02,7,7.14"
"1002,95296,""2023-08-22 00:00:00"",12,4,123,40706,""Tomates Cherry Orgánicos"",2.55,5,12.75"
"1002,95296,""2023-08-22 00:00:00"",12,4,83,24964,""Ajo Orgánico"",0.98,4,3.92"
"1002,95296,""2023-08-22 00:00:00"",12,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,6,5.28"
"1002,95296,""2023-08-22 00:00:00"",12,4,83,45007,""Calabacín Orgánico"",1.22,1,1.22"
"1003,123635,""2023-07-04 00:00:00"",19,4,24,37646,""Manzanas Gala Orgánicas"",1.98,3,5.94"
"1003,123635,""2023-07-04 00:00:00"",19,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"1004,88278,""2023-01-18 00:00:00"",13,4,123,40706,""Tomates Cherry Orgánicos"",2.55,5,12.75"
"1004,88278,""2023-01-18 00:00:00"",13,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"1004,88278,""2023-01-18 00:00:00"",13,4,83,30391,""Pepino Orgánico"",1.02,7,7.14"
"1005,108796,""2023-03-28 00:00:00"",14,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"1005,108796,""2023-03-28 00:00:00"",14,16,84,27845,""Leche Entera Orgánica"",0.99,7,6.93"
"1006,67459,""2023-08-07 00:00:00"",16,4,83,4605,""Cebollas Amarillas"",0.85,6,5.1"
"1006,67459,""2023-08-07 00:00:00"",16,4,24,47626,""Limón Grande"",0.62,10,6.2"
"1007,22926,""2023-05-03 00:00:00"",16,20,67,30489,""Hummus Original"",2.55,2,5.1"
"1007,22926,""2023-05-03 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"1007,22926,""2023-05-03 00:00:00"",16,16,53,27086,Crema,1.02,6,6.12"
"1007,22926,""2023-05-03 00:00:00"",16,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,4,7.4"
"1007,22926,""2023-05-03 00:00:00"",16,4,83,17794,Zanahorias,0.95,8,7.6"
"1007,22926,""2023-05-03 00:00:00"",16,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"1007,22926,""2023-05-03 00:00:00"",16,4,123,21616,""Rúcula Baby Orgánica"",1.55,5,7.75"
"1007,22926,""2023-05-03 00:00:00"",16,4,123,40706,""Tomates Cherry Orgánicos"",2.55,6,15.3"
"1007,22926,""2023-05-03 00:00:00"",16,4,83,24964,""Ajo Orgánico"",0.98,3,2.94"
"1009,119028,""2023-03-29 00:00:00"",15,4,123,21903,""Espinacas Baby Orgánicas"",1.49,8,11.92"
"1009,119028,""2023-03-29 00:00:00"",15,16,53,49235,""Crema Orgánica"",1.15,5,5.75"
"1010,20038,""2023-04-18 00:00:00"",14,4,24,24852,Banana,1.05,6,6.3"
"1010,20038,""2023-04-18 00:00:00"",14,16,84,27845,""Leche Entera Orgánica"",0.99,6,5.94"
"1011,187364,""2023-03-27 00:00:00"",15,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"1011,187364,""2023-03-27 00:00:00"",15,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,3,5.46"
"1012,46454,""2023-05-12 00:00:00"",18,4,24,5876,""Limón Orgánico"",0.72,3,2.16"
"1013,118749,""2023-02-01 00:00:00"",15,4,24,28204,""Manzana Fuji Orgánica"",1.45,6,8.7"
"1013,118749,""2023-02-01 00:00:00"",15,4,24,21137,""Fresas Orgánicas"",2.49,9,22.41"
"1013,118749,""2023-02-01 00:00:00"",15,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"1013,118749,""2023-02-01 00:00:00"",15,4,24,24852,Banana,1.05,9,9.45"
"1015,114701,""2023-04-23 00:00:00"",14,16,53,49235,""Crema Orgánica"",1.15,9,10.35"
"1017,64475,""2023-01-23 00:00:00"",17,4,24,24852,Banana,1.05,4,4.2"
"1017,64475,""2023-01-23 00:00:00"",17,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,4,3.52"
"1017,64475,""2023-01-23 00:00:00"",17,4,24,47626,""Limón Grande"",0.62,8,4.96"
"1018,134226,""2023-07-26 00:00:00"",16,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"1018,134226,""2023-07-26 00:00:00"",16,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,4,9.0"
"1018,134226,""2023-07-26 00:00:00"",16,4,24,47209,""Aguacate Hass Orgánico"",1.79,1,1.79"
"1019,136972,""2023-04-14 00:00:00"",9,4,24,24852,Banana,1.05,5,5.25"
"1022,61516,""2023-10-08 00:00:00"",12,4,123,21903,""Espinacas Baby Orgánicas"",1.49,3,4.47"
"1022,61516,""2023-10-08 00:00:00"",12,4,83,30391,""Pepino Orgánico"",1.02,5,5.1"
"1023,80701,""2023-02-20 00:00:00"",6,4,24,24852,Banana,1.05,3,3.15"
"1024,49413,""2023-06-30 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"1024,49413,""2023-06-30 00:00:00"",16,7,115,44632,""Agua con Gas de Pomelo"",0.95,1,0.95"
"1024,49413,""2023-06-30 00:00:00"",16,16,53,49235,""Crema Orgánica"",1.15,6,6.9"
"1025,203202,""2023-01-02 00:00:00"",16,4,24,24852,Banana,1.05,3,3.15"
"1025,203202,""2023-01-02 00:00:00"",16,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,7,17.85"
"1025,203202,""2023-01-02 00:00:00"",16,4,24,47626,""Limón Grande"",0.62,2,1.24"
"1025,203202,""2023-01-02 00:00:00"",16,4,24,16797,Fresas,2.05,4,8.2"
"1026,176704,""2023-09-03 00:00:00"",10,4,24,45066,""Manzana Honeycrisp"",1.55,6,9.3"
"1026,176704,""2023-09-03 00:00:00"",10,4,123,4920,""Uvas Rojas sin Semillas"",2.45,6,14.7"
"1026,176704,""2023-09-03 00:00:00"",10,4,24,47626,""Limón Grande"",0.62,5,3.1"
"1028,141075,""2023-10-02 00:00:00"",8,4,24,24852,Banana,1.05,3,3.15"
"1028,141075,""2023-10-02 00:00:00"",8,4,24,45066,""Manzana Honeycrisp"",1.55,5,7.75"
"1029,171677,""2023-01-13 00:00:00"",22,20,67,30489,""Hummus Original"",2.55,4,10.2"
"1031,36181,""2023-02-06 00:00:00"",19,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"1032,164808,""2023-10-17 00:00:00"",15,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"1032,164808,""2023-10-17 00:00:00"",15,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,6,11.1"
"1032,164808,""2023-10-17 00:00:00"",15,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,6,10.92"
"1032,164808,""2023-10-17 00:00:00"",15,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"1033,192444,""2023-12-28 00:00:00"",14,4,123,27966,""Frambuesas Orgánicas"",2.85,5,14.25"
"1033,192444,""2023-12-28 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"1033,192444,""2023-12-28 00:00:00"",14,4,83,30391,""Pepino Orgánico"",1.02,7,7.14"
"1033,192444,""2023-12-28 00:00:00"",14,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"1034,151837,""2023-02-18 00:00:00"",7,4,24,5876,""Limón Orgánico"",0.72,6,4.32"
"1034,151837,""2023-02-18 00:00:00"",7,4,24,47766,""Aguacate Orgánico"",1.75,3,5.25"
"1034,151837,""2023-02-18 00:00:00"",7,4,24,24852,Banana,1.05,10,10.5"
"1035,50620,""2023-06-05 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"1036,8547,""2023-03-05 00:00:00"",12,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"1037,54482,""2023-02-09 00:00:00"",12,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,6,13.5"
"1037,54482,""2023-02-09 00:00:00"",12,4,24,26209,Limones,0.68,4,2.72"
"1038,14857,""2023-06-05 00:00:00"",13,16,53,27086,Crema,1.02,4,4.08"
"1038,14857,""2023-06-05 00:00:00"",13,4,24,24852,Banana,1.05,7,7.35"
"1038,14857,""2023-06-05 00:00:00"",13,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"1038,14857,""2023-06-05 00:00:00"",13,4,123,4920,""Uvas Rojas sin Semillas"",2.45,8,19.6"
"1039,60528,""2023-03-15 00:00:00"",18,4,83,45007,""Calabacín Orgánico"",1.22,4,4.88"
"1039,60528,""2023-03-15 00:00:00"",18,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,2,3.7"
"1039,60528,""2023-03-15 00:00:00"",18,4,24,5876,""Limón Orgánico"",0.72,3,2.16"
"1039,60528,""2023-03-15 00:00:00"",18,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,6,10.92"
"1040,61895,""2023-12-04 00:00:00"",7,4,24,24852,Banana,1.05,6,6.3"
"1040,61895,""2023-12-04 00:00:00"",7,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"1041,144897,""2023-08-14 00:00:00"",11,4,24,24852,Banana,1.05,10,10.5"
"1041,144897,""2023-08-14 00:00:00"",11,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,6,10.92"
"1041,144897,""2023-08-14 00:00:00"",11,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"1042,16111,""2023-09-09 00:00:00"",17,4,24,24852,Banana,1.05,2,2.1"
"1042,16111,""2023-09-09 00:00:00"",17,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,6,15.3"
"1043,204335,""2023-03-07 00:00:00"",16,4,24,26209,Limones,0.68,4,2.72"
"1043,204335,""2023-03-07 00:00:00"",16,4,24,5876,""Limón Orgánico"",0.72,6,4.32"
"1043,204335,""2023-03-07 00:00:00"",16,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,2,4.5"
"1044,133484,""2023-01-18 00:00:00"",9,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,4,10.2"
"1045,115788,""2023-05-01 00:00:00"",19,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"1048,25873,""2023-04-28 00:00:00"",0,4,24,26209,Limones,0.68,2,1.36"
"1049,141585,""2023-04-10 00:00:00"",20,4,24,24852,Banana,1.05,3,3.15"
"1051,7743,""2023-03-19 00:00:00"",15,4,83,17794,Zanahorias,0.95,5,4.75"
"1051,7743,""2023-03-19 00:00:00"",15,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,3,5.55"
"1052,2262,""2023-06-05 00:00:00"",19,4,123,4920,""Uvas Rojas sin Semillas"",2.45,8,19.6"
"1053,178686,""2023-09-12 00:00:00"",18,4,123,4920,""Uvas Rojas sin Semillas"",2.45,7,17.15"
"1053,178686,""2023-09-12 00:00:00"",18,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"1053,178686,""2023-09-12 00:00:00"",18,4,83,30391,""Pepino Orgánico"",1.02,8,8.16"
"1054,83602,""2023-01-19 00:00:00"",13,4,83,17794,Zanahorias,0.95,5,4.75"
"1054,83602,""2023-01-19 00:00:00"",13,4,123,40706,""Tomates Cherry Orgánicos"",2.55,4,10.2"
"1054,83602,""2023-01-19 00:00:00"",13,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"1056,36992,""2023-07-06 00:00:00"",14,4,24,47626,""Limón Grande"",0.62,6,3.72"
"1059,161928,""2023-04-06 00:00:00"",1,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"1060,113344,""2023-01-12 00:00:00"",10,4,24,26209,Limones,0.68,3,2.04"
